"","year","selling_price","km_driven","fuel","seller_type","transmission","owner","mileage","engine","max_power","seats","torque","rpm","brand","car_type","age"
"7646",2015,550,70,"Petrol","Individual","Manual","First Owner",18.6,1197,81.83,5,114,4000,"Hyundai","Small",6
"7647",2004,70,70,"Petrol","Individual","Manual","Second Owner",17.42,938.75,53.755,4.7,59.4,3160,"Hyundai","Small",17
"7648",2008,70,59.4,"Petrol","Individual","Manual","Fourth & Above Owner",16.1,796,37,4,59,2500,"Maruti","Small",13
"7649",2013,275,20,"Petrol","Individual","Manual","First Owner",21.1,814,55.2,5,74,4000,"Hyundai","Small",8
"7650",2009,250,125.88,"Petrol","Individual","Manual","Second Owner",15,1586,104.68,5,145,4100,"Maruti","Small",12
"7651",2019,2100,5,"Petrol","Individual","Automatic","First Owner",16,1368,160.77,5,250,2500,"Jeep","Small",2
"7652",2011,250,90,"Diesel","Individual","Manual","Second Owner",13.55,2179,118.35,7,250,3000,"Tata","Medium",10
"7653",2017,1250,56.8,"Diesel","Individual","Manual","First Owner",12.4,2499,134,5,320,2800,"Isuzu","Small",4
"7654",2014,1500,60,"Diesel","Individual","Automatic","First Owner",16.55,1968,147.51,5,320,2500,"Audi","Small",7
"7655",2011,800,60,"Diesel","Individual","Manual","First Owner",12.8,2494,102,7,20,3400,"Toyota","Medium",10
"7656",2014,1380,150,"Diesel","Individual","Manual","First Owner",13,2982,168.5,7,343,3400,"Toyota","Medium",7
"7657",2014,325,65.2,"Petrol","Trustmark Dealer","Automatic","First Owner",23.1,998,67.04,5,90,3500,"Maruti","Small",7
"7658",2019,1150,2.29,"Petrol","Trustmark Dealer","Automatic","First Owner",18.15,998,118.35,5,171,4000,"Hyundai","Small",2
"7659",2018,655,15.73,"Petrol","Dealer","Automatic","First Owner",22,1197,81.8,5,113,4200,"Maruti","Small",3
"7660",2019,890,13,"Diesel","Dealer","Manual","First Owner",18.06,2523,63,7,182,1800,"Mahindra","Medium",2
"7661",2018,525,33,"Petrol","Dealer","Manual","First Owner",20.89,1197,81.8,5,113,4200,"Maruti","Small",3
"7662",2014,300,100,"Petrol","Individual","Manual","First Owner",19.81,1086,68.05,5,99,4500,"Hyundai","Small",7
"7663",2017,2950,39,"Diesel","Dealer","Automatic","First Owner",19.59,1995,187.74,5,380,2750,"BMW","Small",4
"7664",2019,5200,10,"Diesel","Dealer","Automatic","First Owner",18.12,1995,190,5,400,2500,"BMW","Small",2
"7665",2018,925,28.9,"Petrol","Dealer","Manual","First Owner",17.8,1497,117.3,5,145,4600,"Honda","Small",3
"7666",2017,675,49.52,"Petrol","Dealer","Manual","First Owner",17,1497,118,5,146,4800,"Honda","Small",4
"7667",2018,745,48,"Diesel","Dealer","Manual","First Owner",24.3,1248,88.5,5,200,1750,"Maruti","Small",3
"7668",2018,835,17,"Diesel","Dealer","Manual","First Owner",24.3,1248,88.5,5,200,1750,"Maruti","Small",3
"7669",2019,695,36.8,"Diesel","Dealer","Manual","First Owner",20.14,1498,88,5,230,2500,"Volkswagen","Small",2
"7670",2018,725,36.52,"Diesel","Dealer","Manual","First Owner",24.3,1248,88.5,5,200,1750,"Maruti","Small",3
"7671",2017,620,90,"Petrol","Individual","Manual","First Owner",22,1197,81.8,5,113,4200,"Maruti","Small",4
"7672",1998,58,80,"Petrol","Individual","Manual","Third Owner",17.3,993,60,5,78,4500,"Maruti","Small",23
"7673",2014,335,71,"Diesel","Dealer","Manual","First Owner",21.64,1461,84.8,5,200,2000,"Nissan","Small",7
"7674",2011,475,108,"Diesel","Dealer","Manual","First Owner",16,2179,140,7,330,2800,"Mahindra","Medium",10
"7675",2015,485,75,"Diesel","Dealer","Manual","First Owner",19.87,1461,83.8,5,200,1750,"Renault","Small",6
"7676",2015,610,33,"Petrol","Individual","Manual","First Owner",20.73,1373,91.1,5,130,4000,"Maruti","Small",6
"7677",2015,1000,50,"Diesel","Individual","Manual","First Owner",19.67,1582,126.2,5,259,2750,"Hyundai","Small",6
"7678",2019,300,35,"Petrol","Individual","Manual","First Owner",23.01,999,67,5,91,4250,"Renault","Small",2
"7679",2018,1405,15,"Petrol","Individual","Manual","First Owner",15.8,1591,121.3,5,151,4850,"Hyundai","Small",3
"7680",2018,650,22,"Petrol","Individual","Manual","Second Owner",21.56,1462,103.25,5,138,4400,"Maruti","Small",3
"7681",2015,850,108,"Diesel","Individual","Manual","First Owner",19.67,1582,126.2,5,259,2750,"Hyundai","Small",6
"7682",2014,1850,76.13,"Diesel","Individual","Automatic","First Owner",13.22,2967,241.4,5,580,3250,"Audi","Small",7
"7683",2012,267,40,"Petrol","Individual","Manual","First Owner",20.36,1197,78.9,5,111,4000,"Hyundai","Small",9
"7684",2013,215,47,"Petrol","Individual","Manual","Second Owner",21.1,814,55.2,5,74,4000,"Hyundai","Small",8
"7685",2017,1282,45,"Diesel","Individual","Manual","First Owner",17.6,2179,153.86,7,400,2500,"Tata","Medium",4
"7686",2017,282,15,"Petrol","Individual","Manual","First Owner",24.7,796,47.3,5,69,3500,"Maruti","Small",4
"7687",2012,610,90,"Diesel","Individual","Manual","First Owner",12.8,2494,102,8,20,3400,"Toyota","Medium",9
"7688",2018,900,35,"Diesel","Individual","Manual","First Owner",16.55,2498,105,6,247,2000,"Mahindra","Medium",3
"7689",2015,800,70,"Diesel","Individual","Manual","First Owner",15.4,1997,120,7,280,2800,"Mahindra","Medium",6
"7690",2013,380,110,"Diesel","Individual","Manual","Second Owner",21.27,1396,88.76,5,219,2750,"Hyundai","Small",8
"7691",2012,450,120,"Diesel","Individual","Manual","Second Owner",12.05,2179,120,9,290,2800,"Mahindra","Large",9
"7692",2011,242,120,"Diesel","Individual","Manual","First Owner",21.5,1248,88.8,5,200,1750,"Maruti","Small",10
"7693",2017,350,35,"Petrol","Individual","Manual","Second Owner",25.17,799,53.3,5,72,4386,"Renault","Small",4
"7694",2018,400,22,"Petrol","Individual","Manual","First Owner",20.3,1199,84,5,114,3500,"Tata","Small",3
"7695",2017,400,70,"Petrol","Individual","Manual","First Owner",20.51,998,67.04,5,90,3500,"Maruti","Small",4
"7696",2013,246,56,"Diesel","Dealer","Manual","First Owner",22.1,1248,74,5,190,1750,"Chevrolet","Small",8
"7697",2014,221,65,"Diesel","Dealer","Manual","First Owner",19.09,1405,69.01,5,135,2500,"Tata","Small",7
"7698",2013,700,62,"Diesel","Dealer","Manual","First Owner",13.1,2499,141,7,330,1800,"Ford","Medium",8
"7699",2016,1750,52,"Diesel","Dealer","Automatic","First Owner",12.55,2982,168.5,7,360,3200,"Toyota","Medium",5
"7700",2017,550,49,"Diesel","Dealer","Manual","First Owner",25.4,1186,73.97,5,190,2250,"Hyundai","Small",4
"7701",2015,550,50,"Diesel","Dealer","Manual","Second Owner",28.09,1248,88.5,5,200,1750,"Maruti","Small",6
"7702",2013,375,65,"Diesel","Dealer","Manual","First Owner",28.4,1248,74,5,190,2000,"Maruti","Small",8
"7703",2015,391,55,"Diesel","Dealer","Manual","First Owner",24.4,1120,71,5,180,2500,"Hyundai","Small",6
"7704",2015,2051,35,"Diesel","Dealer","Automatic","Second Owner",19.7,2143,134.1,5,300,3000,"Mercedes-Benz","Small",6
"7705",2014,525,78,"Diesel","Dealer","Manual","Second Owner",15.05,2179,147.9,7,320,3000,"Tata","Medium",7
"7706",2007,212,58,"Diesel","Dealer","Manual","Second Owner",16.8,1493,110,5,24,2750,"Hyundai","Small",14
"7707",2011,221,56,"Diesel","Dealer","Manual","Second Owner",25.44,936,57.6,5,150,1750,"Chevrolet","Small",10
"7708",2010,265,61,"Diesel","Dealer","Manual","Second Owner",20.4,1248,91.7,5,209,2000,"Fiat","Small",11
"7709",2013,399,61,"Diesel","Dealer","Manual","Second Owner",21.64,1461,84.8,5,200,2000,"Renault","Small",8
"7710",2008,175,61,"Diesel","Dealer","Manual","Second Owner",17.1,1493,110,5,24,2750,"Hyundai","Small",13
"7711",2011,411,64.48,"Diesel","Dealer","Manual","Second Owner",20.5,1598,103.5,5,250,2500,"Skoda","Small",10
"7712",2011,365,65,"Diesel","Dealer","Manual","Second Owner",20.54,1598,103.6,5,250,2500,"Volkswagen","Small",10
"7713",2009,975,80,"Diesel","Dealer","Automatic","Second Owner",22.48,1995,187.74,5,400,2500,"BMW","Small",12
"7714",2015,499,61,"Diesel","Dealer","Manual","Second Owner",22.71,1461,84.8,5,200,2000,"Nissan","Small",6
"7715",2014,2575,70,"Diesel","Individual","Automatic","First Owner",11.74,2987,254.8,5,619,2400,"Mercedes-Benz","Small",7
"7716",2009,145,30,"Petrol","Individual","Manual","First Owner",18,995,62,5,90,4200,"Chevrolet","Small",12
"7717",2011,200,200,"Diesel","Individual","Manual","Second Owner",17,1405,71,5,135,2500,"Tata","Small",10
"7718",2014,1200,230,"Diesel","Individual","Automatic","First Owner",15.73,1968,174.33,5,380,2500,"Audi","Small",7
"7719",2016,280,100,"Petrol","Individual","Manual","First Owner",20.3,998,68.05,5,94,3500,"Hyundai","Small",5
"7720",2011,450,95,"Diesel","Individual","Automatic","Second Owner",11.79,2179,120,8,290,2800,"Mahindra","Medium",10
"7721",2006,150,140,"Petrol","Individual","Manual","Third Owner",17.7,1497,78,5,12,2700,"Honda","Small",15
"7722",2017,600,70,"Petrol","Individual","Manual","First Owner",17.3,1497,117.3,7,145,4600,"Honda","Medium",4
"7723",2016,275,60,"Petrol","Individual","Manual","First Owner",25.17,799,53.3,5,72,4386,"Renault","Small",5
"7724",2010,110,88,"Diesel","Individual","Manual","First Owner",18.8,1248,90,5,200,3000,"Tata","Small",11
"7725",2012,500,200,"Diesel","Individual","Manual","Fourth & Above Owner",15.1,2179,140,7,330,2800,"Mahindra","Medium",9
"7726",2012,700,60,"Diesel","Individual","Manual","Second Owner",15.1,2179,140,7,330,2800,"Mahindra","Medium",9
"7727",2012,900,155,"Diesel","Individual","Automatic","Second Owner",16.07,1995,181,4,380,1750,"BMW","Small",9
"7728",2005,150,80,"Petrol","Individual","Manual","Second Owner",18.9,998,67.1,5,90,3500,"Maruti","Small",16
"7729",2013,275,80,"Petrol","Individual","Manual","Third Owner",16.95,1498,97.7,5,134,4000,"Nissan","Small",8
"7730",2014,455,40,"Diesel","Individual","Manual","First Owner",28.4,1248,74,5,190,2000,"Maruti","Small",7
"7731",2015,900,50,"Diesel","Individual","Manual","First Owner",19.67,1582,126.2,5,259,2750,"Hyundai","Small",6
"7732",2014,455,40,"Diesel","Individual","Manual","First Owner",25.2,1248,74,5,190,2000,"Maruti","Small",7
"7733",2017,650,47,"Diesel","Individual","Manual","Second Owner",26,1498,98.6,5,200,1750,"Honda","Small",4
"7734",2018,551,20,"Petrol","Individual","Manual","Second Owner",18.9,1197,81.86,5,113,4000,"Hyundai","Small",3
"7735",2017,650,49.06,"Diesel","Individual","Manual","First Owner",22,1498,108.495,5,250,3000,"Volkswagen","Small",4
"7736",2015,600,60,"Petrol","Individual","Manual","First Owner",18.6,1197,81.83,5,114,4000,"Hyundai","Small",6
"7737",2013,235,18,"Petrol","Individual","Manual","First Owner",22.74,796,47.3,5,69,3500,"Maruti","Small",8
"7738",2018,800,37.16,"Diesel","Dealer","Manual","First Owner",22.7,1498,89.84,5,204,2750,"Ford","Small",3
"7739",2016,1050,80,"Diesel","Individual","Manual","First Owner",19.67,1582,126.2,5,259,2750,"Hyundai","Small",5
"7740",2012,45,28,"Petrol","Individual","Manual","Second Owner",25.4,624,37.5,4,51,500,"Tata","Small",9
"7741",2013,450,100,"Petrol","Individual","Automatic","Second Owner",15.74,1591,121.3,5,154,4200,"Hyundai","Small",8
"7742",2014,391,120,"Diesel","Individual","Manual","Second Owner",20.14,1498,88.8,5,230,2500,"Volkswagen","Small",7
"7743",2013,380,70,"Diesel","Individual","Manual","Second Owner",18.2,1248,73.8,7,172,1750,"Chevrolet","Medium",8
"7744",2010,170,90,"Petrol","Individual","Manual","Second Owner",18.9,1061,67,5,84,3500,"Maruti","Small",11
"7745",2011,250,90,"Diesel","Individual","Manual","Second Owner",13.55,2179,118.35,7,250,3000,"Tata","Medium",10
"7746",2011,800,60,"Diesel","Individual","Manual","First Owner",12.8,2494,102,7,20,3400,"Toyota","Medium",10
"7747",2014,1380,150,"Diesel","Individual","Manual","First Owner",13,2982,168.5,7,343,3400,"Toyota","Medium",7
"7748",2014,700,24,"Diesel","Individual","Manual","First Owner",16.55,2498,105,6,247,2000,"Mahindra","Medium",7
"7749",2016,450,100,"Diesel","Individual","Manual","Second Owner",24.2,1498,98.6,7,200,1750,"Honda","Medium",5
"7750",2018,650,6,"Petrol","Individual","Manual","First Owner",18.15,1198,82,6,115,3600,"Mahindra","Medium",3
"7751",2013,950,49.7,"Diesel","Individual","Manual","First Owner",15.1,2179,140,7,330,2800,"Mahindra","Medium",8
"7752",2007,626,80,"Diesel","Individual","Manual","Second Owner",12.8,2494,102,7,20,3400,"Toyota","Medium",14
"7753",2000,200,100,"Diesel","Individual","Manual","First Owner",16.435,1063.05,51.925,4.9,66.4,3152.5,"Toyota","Small",21
"7754",2019,600,10,"Petrol","Individual","Automatic","First Owner",21.21,1197,81.8,5,113,4200,"Maruti","Small",2
"7755",2019,290,21,"Petrol","Individual","Manual","First Owner",25.17,799,53.3,5,72,4386,"Renault","Small",2
"7756",2013,215,25,"Petrol","Individual","Manual","First Owner",20.92,998,67.1,5,90,3500,"Maruti","Small",8
"7757",2016,250,22,"Petrol","Individual","Manual","First Owner",25.17,799,53.3,5,72,4386,"Renault","Small",5
"7758",2017,750,50,"Diesel","Individual","Manual","First Owner",24.52,1248,88.5,7,200,1750,"Maruti","Medium",4
"7759",2016,250,20,"Petrol","Individual","Manual","Second Owner",23.95,998,67.05,5,90,3500,"Maruti","Small",5
"7760",2017,950,15,"Petrol","Individual","Automatic","First Owner",15.4,1497,117.3,7,145,4600,"Honda","Medium",4
"7761",2018,793,30,"Diesel","Individual","Manual","First Owner",25.83,1498,99,5,215,3000,"Ford","Small",3
"7762",2015,750,74,"Diesel","Individual","Manual","First Owner",19.67,1582,126.2,5,259,2750,"Hyundai","Small",6
"7763",2017,725,6.55,"Petrol","Individual","Automatic","First Owner",18.2,1199,88.7,5,110,4800,"Honda","Small",4
"7764",2016,480,30,"Diesel","Individual","Manual","First Owner",24,1120,70,5,160,2750,"Hyundai","Small",5
"7765",2017,2711,9,"Diesel","Dealer","Automatic","First Owner",13.6,1999,177,5,430,2500,"Jaguar","Small",4
"7766",2019,5150,20,"Petrol","Dealer","Automatic","First Owner",22.37,2487,214.56,5,202,5200,"Lexus","Small",2
"7767",2017,3200,45,"Diesel","Dealer","Automatic","First Owner",19.33,1999,177,5,430,2500,"Jaguar","Small",4
"7768",2015,503,110,"Diesel","Individual","Manual","First Owner",14.1,2179,147.94,7,320,3000,"Tata","Medium",6
"7769",2019,3800,20,"Diesel","Individual","Automatic","First Owner",18,1969,190,5,400,400,"Volvo","Small",2
"7770",2016,2000,68.09,"Petrol","Trustmark Dealer","Automatic","First Owner",19.16,2494,157.7,5,213,4500,"Toyota","Small",5
"7771",2013,225,58.34,"Petrol","Trustmark Dealer","Manual","First Owner",21.79,998,67.05,5,90,3500,"Maruti","Small",8
"7772",2018,740,38.82,"Diesel","Dealer","Manual","First Owner",27.39,1248,74,5,190,2000,"Maruti","Small",3
"7773",2016,550,56.49,"Petrol","Trustmark Dealer","Manual","First Owner",18.2,1199,88.7,5,110,4800,"Honda","Small",5
"7774",2013,750,79.33,"Diesel","Trustmark Dealer","Manual","Second Owner",12.99,2494,100.6,7,200,3600,"Toyota","Medium",8
"7775",2019,650,5.62,"Petrol","Trustmark Dealer","Automatic","First Owner",22,1197,81.8,5,113,4200,"Maruti","Small",2
"7776",2017,625,25.54,"Petrol","Trustmark Dealer","Manual","First Owner",16.78,1496,88.73,5,132,3000,"Toyota","Small",4
"7777",2018,600,69.78,"Petrol","Dealer","Automatic","First Owner",22,1197,81.8,5,113,4200,"Maruti","Small",3
"7778",2017,450,56.29,"Diesel","Dealer","Manual","First Owner",24,1186,73.97,5,190,2250,"Hyundai","Small",4
"7779",2019,5400,7.5,"Diesel","Dealer","Automatic","First Owner",16.78,1995,190,5,400,2500,"BMW","Small",2
"7780",2019,5500,8.5,"Diesel","Dealer","Automatic","First Owner",16.78,1995,190,5,400,2500,"BMW","Small",2
"7781",2019,779,7.03,"Petrol","Trustmark Dealer","Automatic","First Owner",19,1199,88.76,5,110,4800,"Honda","Small",2
"7782",2016,645,11,"Petrol","Dealer","Automatic","First Owner",14.3,1598,103.5,5,153,3800,"Skoda","Small",5
"7783",2018,2475,2,"Diesel","Dealer","Automatic","First Owner",16.8,1984,150,5,350,2750,"Volvo","Small",3
"7784",2017,990,20,"Petrol","Individual","Automatic","First Owner",17,1591,121.3,5,151,4850,"Hyundai","Small",4
"7785",2012,370,68,"Diesel","Individual","Manual","First Owner",23.4,1248,74,5,190,2000,"Maruti","Small",9
"7786",2014,300,60.17,"Petrol","Individual","Manual","First Owner",18.2,1199,82.5,5,108,5000,"Chevrolet","Small",7
"7787",2012,250,25,"Petrol","Individual","Manual","First Owner",21.1,814,55.2,5,74,4000,"Hyundai","Small",9
"7788",2017,700,49.96,"Diesel","Dealer","Manual","First Owner",25.83,1498,99,5,215,3000,"Ford","Small",4
"7789",2017,600,43.24,"Diesel","Dealer","Manual","First Owner",24.29,1498,99,5,215,3000,"Ford","Small",4
"7790",2018,925,50.7,"Diesel","Dealer","Manual","First Owner",22.77,1498,98.59,5,205,3250,"Ford","Small",3
"7791",2016,700,111,"Diesel","Individual","Manual","Second Owner",21.19,1396,88.73,5,220,2750,"Hyundai","Small",5
"7792",2018,700,48,"Petrol","Individual","Manual","Second Owner",21.1,998,100.5,5,150,4500,"Maruti","Small",3
"7793",2007,185,90,"Diesel","Individual","Manual","Fourth & Above Owner",17.8,1248,75,5,190,2000,"Maruti","Small",14
"7794",2015,435,80,"Diesel","Individual","Manual","First Owner",15.3,2956,83.83,7,250,2000,"Tata","Medium",6
"7795",2017,400,100,"Petrol","Individual","Manual","First Owner",18.16,1196,86.8,5,112,4000,"Ford","Small",4
"7796",2011,180,90,"Diesel","Individual","Manual","Third Owner",20,1399,68,5,160,2000,"Ford","Small",10
"7797",2015,600,50,"Diesel","Individual","Manual","First Owner",26.59,1248,74,5,190,2000,"Maruti","Small",6
"7798",2014,320,90,"Diesel","Individual","Manual","Third Owner",23.59,1364,67.06,5,170,2400,"Toyota","Small",7
"7799",2016,1690,120,"Diesel","Individual","Manual","First Owner",13.68,2393,147.8,8,343,2800,"Toyota","Medium",5
"7800",2011,250,140,"Petrol","Individual","Automatic","Second Owner",14.4,1598,103.6,5,153,3800,"Volkswagen","Small",10
"7801",2019,650,20,"Petrol","Individual","Manual","First Owner",20.3,1199,83.81,5,114,3500,"Tata","Small",2
"7802",2009,340,82,"Petrol","Individual","Manual","Second Owner",14.53,1798,138,5,173,4000,"Toyota","Small",12
"7803",2008,200,80,"Diesel","Individual","Manual","Third Owner",13.5,1995,52,5,106,2200,"Ambassador","Small",13
"7804",2017,870,40,"Diesel","Individual","Manual","First Owner",24.3,1248,88.5,5,200,1750,"Maruti","Small",4
"7805",2017,795,120,"Diesel","Individual","Manual","First Owner",24.52,1248,88.5,7,200,1750,"Maruti","Medium",4
"7806",2017,870,60,"Diesel","Individual","Manual","First Owner",24.3,1248,88.5,5,200,1750,"Maruti","Small",4
"7807",2010,200,70,"Diesel","Individual","Manual","Second Owner",21.1,1248,73.9,5,190,2000,"Maruti","Small",11
"7808",2017,800,45.5,"Diesel","Individual","Manual","Second Owner",23.9,1582,126.2,5,259,2750,"Hyundai","Small",4
"7809",2014,1100,120,"Diesel","Individual","Manual","First Owner",12.99,2494,100.6,8,200,3400,"Toyota","Medium",7
"7810",2008,115,100,"Petrol","Individual","Manual","Second Owner",19.7,796,46.3,5,62,3000,"Maruti","Small",13
"7811",2013,500,92,"Diesel","Individual","Manual","Third Owner",20.77,1248,88.76,7,200,1750,"Maruti","Medium",8
"7812",2014,700,141,"Diesel","Individual","Manual","Fourth & Above Owner",25.2,1248,74,5,190,2000,"Maruti","Small",7
"7813",2016,1516,120,"Diesel","Individual","Automatic","First Owner",11.36,2755,171.5,7,360,3400,"Toyota","Medium",5
"7814",2016,200,35,"Petrol","Individual","Manual","First Owner",22.7,799,53.64,5,72,4386,"Datsun","Small",5
"7815",2015,450,50,"Petrol","Individual","Manual","First Owner",17.8,1198,86.7,5,109,4500,"Honda","Small",6
"7816",2018,850,9.5,"Diesel","Individual","Manual","First Owner",21.5,1497,108.5,5,260,2750,"Tata","Small",3
"7817",2019,359,5.5,"Petrol","Individual","Manual","First Owner",15.37,1196,73,7,101,3000,"Maruti","Medium",2
"7818",2017,320,28,"Petrol","Individual","Manual","First Owner",25.17,799,53.3,5,72,4386,"Renault","Small",4
"7819",2009,110,113,"Petrol","Individual","Manual","First Owner",15.3,1193,65.3,5,102,2600,"Tata","Small",12
